?"index", "key"                                                   , "keySource"                                                             , "text"                                                 , "tag", "frameUrl"                                          , "visible", "locatorSuggested"                                                      , "id", "class"    , "href"              , "onclick", "data_modulo_funcao"     , "data_modulo", "data_funcao"         , "data_href"                                                                                                                                                                                                       , "data_tipo_funcao", "data_tipo_link"
"1516" , "k_4_FAT6_7"                                            , "4.FAT6-7"                                                              , "Regra Alocação Cedente"                             , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""4.FAT6-7""]')"                     ,     , "item-menu", "javascript:void(0)",          , "4.FAT6-7"               , "4"          , "FAT6-7"              , "/ace/mvcToAsp.asp?../../fat/asp/fat0207a.asp$$$p=&PT=Regra Alocação Cedente&pm=4&pcf=FAT6-7&pprf=TI_SAUDE_ANS_ANL_SR,ADMIN&PPRM=S,S,S,S,N,N&tipoFuncao=A"                                                      , "A"               , "link"
"1517" , "k_79_RBM1722"                                          , "79.RBM1722"                                                            , "Regra CBO X Análise Reembolso"                       , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""79.RBM1722""]')"                   ,     , "item-menu", "javascript:void(0)",          , "79.RBM1722"             , "79"         , "RBM1722"             , "/ace/mvcToAsp.asp?../../rbm/asp/rbm1722a.asp$$$p=&PT=Regra CBO X Análise Reembolso&pm=79&pcf=RBM1722&pprf=ADMIN&PPRM=S,S,S,S,N,N&tipoFuncao=A"                                                                  , "A"               , "link"
"1518" , "k_3_CMS2_6"                                            , "3.CMS2.6"                                                              , "Regra Comissão Adesão"                              , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""3.CMS2.6""]')"                     ,     , "item-menu", "javascript:void(0)",          , "3.CMS2.6"               , "3"          , "CMS2.6"              , "/ace/mvcToAsp.asp?../../cms/asp/cms0261a.asp$$$p=&PT=Regra Comissão Adesão&pm=3&pcf=CMS2.6&pprf=ADMIN,TI_SAUDE_ANS_ANL_SR&PPRM=S,S,S,S,N,N&tipoFuncao=A"                                                       , "A"               , "link"
"1519" , "k_3_CMS2_5"                                            , "3.CMS2.5"                                                              , "Regra Comissão Contrato"                             , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""3.CMS2.5""]')"                     ,     , "item-menu", "javascript:void(0)",          , "3.CMS2.5"               , "3"          , "CMS2.5"              , "/ace/mvcToAsp.asp?../../cms/asp/cms0225a.asp?hgt=26$$$p=&PT=Regra Comissão Contrato&pm=3&pcf=CMS2.5&pprf=TI_SAUDE_ANS_ANL_SR,ADMIN&PPRM=S,S,S,S,N,N&tipoFuncao=S"                                               , "S"               , "link"
"1520" , "k_77_PRS0418"                                          , "77.PRS0418"                                                            , "Regra Fechamento Automático"                         , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""77.PRS0418""]')"                   ,     , "item-menu", "javascript:void(0)",          , "77.PRS0418"             , "77"         , "PRS0418"             , "/ace/mvcToAsp.asp?../../prs/asp/prs0418a.asp$$$p=&PT=Regra Fechamento Automático&pm=77&pcf=PRS0418&pprf=TI_SAUDE_ANS_ANL_SR,ADMIN&PPRM=S,S,S,S,N,N&tipoFuncao=A"                                                , "A"               , "link"
"1521" , "k_3_CMS9_32"                                           , "3.CMS9.32"                                                             , "Regra Recuperação Agenciamento"                     , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""3.CMS9.32""]')"                    ,     , "item-menu", "javascript:void(0)",          , "3.CMS9.32"              , "3"          , "CMS9.32"             , "/ace/mvcToAsp.asp?../../cms/asp/cms0212a.asp$$$p=&PT=Regra Recuperação Agenciamento&pm=3&pcf=CMS9.32&pprf=TI_SAUDE_ANS_ANL_SR,ADMIN&PPRM=S,S,S,S,N,N&tipoFuncao=A"                                             , "A"               , "link"
"1522" , "k_5_REC3_7_1"                                          , "5.REC3-7-1"                                                            , "Regras"                                               , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""5.REC3-7-1""]')"                   ,     , "item-menu", "javascript:void(0)",          , "5.REC3-7-1"             , "5"          , "REC3-7-1"            , "/ace/mvcToAsp.asp?../../rec/asp/rec0009a.asp$$$p=&PT=Regras&pm=5&pcf=REC3-7-1&pprf=TI_SAUDE_ANS_ANL_SR,ADMIN&PPRM=S,S,S,S,N,N&tipoFuncao=A"                                                                      , "A"               , "link"
"1523" , "k_13_ATD17_8"                                          , "13.ATD17.8"                                                            , "Regras Autorização"                                 , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""13.ATD17.8""]')"                   ,     , "item-menu", "javascript:void(0)",          , "13.ATD17.8"             , "13"         , "ATD17.8"             , "/ace/mvcToAsp.asp?../../atd/asp/atd0007a.asp$$$p=&PT=Regras Autorização&pm=13&pcf=ATD17.8&pprf=TI_SAUDE_ANS_ANL_SR,ADMIN&PPRM=S,S,S,S,N,N&tipoFuncao=A"                                                        , "A"               , "link"
"1524" , "k_73_CMS9_26"                                          , "73.CMS9.26"                                                            , "Regras de Alocação de Filial Fiscal"                , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""73.CMS9.26""]')"                   ,     , "item-menu", "javascript:void(0)",          , "73.CMS9.26"             , "73"         , "CMS9.26"             , "/ace/mvcToAsp.asp?../../cms/asp/cms0266a.asp$$$p=&PT=Regras de Alocação de Filial Fiscal&pm=73&pcf=CMS9.26&pprf=ADMIN,TI_SAUDE_ANS_ANL_SR&PPRM=S,S,S,S,N,N&tipoFuncao=A"                                       , "A"               , "link"
"1525" , "k_79_RBM0080_13"                                       , "79.RBM0080.13"                                                         , "Regras de Automatomação"                            , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""79.RBM0080.13""]')"                ,     , "item-menu", "javascript:void(0)",          , "79.RBM0080.13"          , "79"         , "RBM0080.13"          , "/TSNMVC/Reembolso/RegrasAutomacao?PT=Regras de Automação&pm=79&pcf=RBM0080.13&pprf=ADMIN,TI_SAUDE_ANS_ANL_SR&PPRM=S,S,S,S,N,N&tipoFuncao=A"                                                                    , "A"               , "link"
"1526" , "k_13_ATD17_88"                                         , "13.ATD17.88"                                                           , "Regras de Envio DUT"                                  , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""13.ATD17.88""]')"                  ,     , "item-menu", "javascript:void(0)",          , "13.ATD17.88"            , "13"         , "ATD17.88"            , "/TSNMVC/Autorizacao/RegrasDut?PT=Regras de Envio DUT&pm=13&pcf=ATD17.88&pprf=ADMIN,TI_SAUDE_ANS_ANL_SR&PPRM=S,S,S,S,N,N&tipoFuncao=A"                                                                            , "A"               , "link"
"1527" , "k_5_CB10_39"                                           , "5.CB10.39"                                                             , "Regras Inadimplência x Grupo"                        , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""5.CB10.39""]')"                    ,     , "item-menu", "javascript:void(0)",          , "5.CB10.39"              , "5"          , "CB10.39"             , "/ace/mvcToAsp.asp?../../ass/asp/ass0243a.asp$$$p=&PT=Regras Inadimplência x Grupo&pm=5&pcf=CB10.39&pprf=TI_SAUDE_ANS_ANL_SR,ADMIN&PPRM=N,N,N,N,N,S&tipoFuncao=X"                                                , "X"               , "link"
"1528" , "k_15_ATD16"                                            , "15.ATD16"                                                              , "Regras Integralização Reembolso"                    , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""15.ATD16""]')"                     ,     , "item-menu", "javascript:void(0)",          , "15.ATD16"               , "15"         , "ATD16"               , "/TSNMVC/Reembolso/IntegralizacaoRegras?PT=Regras Integralização Reembolso&pm=15&pcf=ATD16&pprf=ADMIN&PPRM=S,S,S,S,N,N&tipoFuncao=A"                                                                            , "A"               , "link"
"1529" , "k_11_PRV1014"                                          , "11.PRV1014"                                                            , "Regras/Grupos"                                        , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""11.PRV1014""]')"                   ,     , "item-menu", "javascript:void(0)",          , "11.PRV1014"             , "11"         , "PRV1014"             , "/ace/mvcToAsp.asp?../../rbm/asp/RBM0102a.asp$$$p=&PT=Regras/Grupos&pm=11&pcf=PRV1014&pprf=ADMIN,TI_SAUDE_ANS_ANL_SR&PPRM=S,S,S,S,N,N&tipoFuncao=A"                                                               , "A"               , "link"
"1530" , "k_79_RBM0080_1"                                        , "79.RBM0080.1"                                                          , "Regras/Grupos"                                        , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""79.RBM0080.1""]')"                 ,     , "item-menu", "javascript:void(0)",          , "79.RBM0080.1"           , "79"         , "RBM0080.1"           , "/ace/mvcToAsp.asp?../../rbm/asp/rbm0080a.asp$$$p=&PT=Regras/Grupos&pm=79&pcf=RBM0080.1&pprf=ADMIN,TI_SAUDE_ANS_ANL_SR&PPRM=S,S,S,S,N,N&tipoFuncao=A"                                                             , "A"               , "link"
"1531" , "k_1_ACE3_5"                                            , "1.ACE3.5"                                                              , "Reiniciar senha"                                      , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""1.ACE3.5""]')"                     ,     , "item-menu", "javascript:void(0)",          , "1.ACE3.5"               , "1"          , "ACE3.5"              , "/ace/mvcToAsp.asp?/ace/asp/ACE0013a.asp$$$p=&PT=Reiniciar senha do usuário&pm=1&pcf=ACE3.5&pprf=ADMIN&PPRM=S,S,S,S,N,N&tipoFuncao=A"                                                                            , "A"               , "link"
"1532" , "k_1_ACE3_11"                                           , "1.ACE3.11"                                                             , "Reiniciar Senha Usuário Especial"                    , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""1.ACE3.11""]')"                    ,     , "item-menu", "javascript:void(0)",          , "1.ACE3.11"              , "1"          , "ACE3.11"             , "/ace/mvcToAsp.asp?/ace/asp/ace0039a.asp$$$p=&PT=Reiniciar Senha Usuário Especial&pm=1&pcf=ACE3.11&pprf=CONTA_MEDICA_COORD,ADMIN,TI_SAUDE_ANS_ANL_SR&PPRM=S,S,S,S,N,N&tipoFuncao=A"                              , "A"               , "link"
"1533" , "k_13_ATD22_31_8"                                       , "13.ATD22.31.8"                                                         , "Reiniciar transação"                                , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""13.ATD22.31.8""]')"                ,     , "item-menu", "javascript:void(0)",          , "13.ATD22.31.8"          , "13"         , "ATD22.31.8"          , "/ace/mvcToAsp.asp?../../atd/asp/atd0021a.asp?ind_forma_abertura=RT$$$p=&PT=Reiniciar transação&pm=13&pcf=ATD22.31.8&pprf=TI_SAUDE_ANS_ANL_SR,ADMIN&PPRM=S,S,S,S,N,N&tipoFuncao=A"                              , "A"               , "link"
"1534" , "k_95_ITF_HON18"                                        , "95.ITF_HON18"                                                          , "Rel Perfil"                                           , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""95.ITF_HON18""]')"                 ,     , "item-menu", "javascript:void(0)",          , "95.ITF_HON18"           , "95"         , "ITF_HON18"           , "/ace/mvcToAsp.asp?../../int/asp/int0004a.asp?id_assunto=143&id_arq=1783&exibeAssunto=N&id_job=154$$$p=&PT=Rel_Perfil_7495&pm=95&pcf=ITF_HON18&pprf=ADMIN,TI_SAUDE_ANS_ANL_SR&PPRM=N,N,N,N,N,S&tipoFuncao..."     , "X"               , "link"
"1535" , "k_77_PRS0390"                                          , "77.PRS0390"                                                            , "Rela¿"                                               , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""77.PRS0390""]')"                   ,     , "item-menu", "javascript:void(0)",          , "77.PRS0390"             , "77"         , "PRS0390"             , "/ace/mvcToAsp.asp?../../prs/asp/prs0390a.asp$$$p=&PT=Rela¿ Prestador x Regime Atendimento x Proc&pm=77&pcf=PRS0390&pprf=ADMIN,TI_SAUDE_ANS_ANL_SR&PPRM=S,S,S,S,N,N&tipoFuncao=A"                                , "A"               , "link"
"1536" , "k_79_RBM0004_4_3"                                      , "79.RBM0004.4.3"                                                        , "Relação Alçadas"                                   , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""79.RBM0004.4.3""]')"               ,     , "item-menu", "javascript:void(0)",          , "79.RBM0004.4.3"         , "79"         , "RBM0004.4.3"         , "/ace/mvcToAsp.asp?../../ace/asp/ace1003a.asp?ind_tipo_alcada=RB$$$p=&PT=Relação Alçadas&pm=79&pcf=RBM0004.4.3&pprf=TI_SAUDE_ANS_ANL_SR,ADMIN&PPRM=S,S,S,S,N,N&tipoFuncao=A"                                   , "A"               , "link"
"1537" , "k_1_ACE9_3"                                            , "1.ACE9.3"                                                              , "Relação Áreas x Usuário"                           , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""1.ACE9.3""]')"                     ,     , "item-menu", "javascript:void(0)",          , "1.ACE9.3"               , "1"          , "ACE9.3"              , "/ace/mvcToAsp.asp?/int/asp/int0004a.asp?id_assunto=180&id_arq=1716&exibeAssunto=N&id_job=154$$$p=&PT=Relação Áreas x Usuário&pm=1&pcf=ACE9.3&pprf=TI_SAUDE_ANS_ANL_SR,ADMIN&PPRM=N,N,N,N,N,S&tipoFuncao=..."  , "X"               , "link"
"1538" , "k_1_ACE9_2"                                            , "1.ACE9.2"                                                              , "Relação Autorizações x Área"                      , "a"  , "http://10.130.113.19/TSNMVC/TSNMVC/Home/AreaLogada", "False"  , "page.locator('[data-modulo-funcao=""1.ACE9.2""]')"                     ,     , "item-menu", "javascript:void(0)",          , "1.ACE9.2"               , "1"          , "ACE9.2"              , "/ace/mvcToAsp.asp?/int/asp/int0004a.asp?id_assunto=180&id_arq=1715&exibeAssunto=N&id_job=154$$$p=&PT=Relação Autorizações x Área&pm=1&pcf=ACE9.2&pprf=TI_SAUDE_ANS_ANL_SR,ADMIN&PPRM=N,N,N,N,N,S&tipoFun..." , "X"               , "link"
